customer_id,entity_type,customer_name,jurisdiction,industry,account_open_date,last_kyc_review_date,risk_rating
C7382,INDIVIDUAL,Carla Hill,Offshore,Software,2016-10-28,2024-01-01,High
C7383,INDIVIDUAL,Carmen Hill,EU,Import/Export,2022-06-22,2021-03-09,Low
C7384,LEGAL_ENTITY,Larkspur Commodities Holdings Ltd,Offshore,Agribusiness,2025-10-03,2021-10-11,Low
C7385,INDIVIDUAL,Charlotte Hill,US,Wholesale Trade,2023-02-15,2024-05-29,High
C7386,LEGAL_ENTITY,Meridian Commodities Inc,US,Mining Services,2022-05-29,2023-02-17,Low
C7387,INDIVIDUAL,Claire Hill,EU,Education,2017-07-18,2022-02-23,Low
C7388,LEGAL_ENTITY,Northgate Commodities LLC,US,Logistics,2023-11-20,2022-07-19,Low
C7389,INDIVIDUAL,Daniel Hill,US,Retail,2018-07-20,2023-08-05,Medium
C7390,INDIVIDUAL,Daria Hill,UK,Telecom,2016-11-20,2023-01-03,Low
C7391,INDIVIDUAL,Diego Hill,EU,Shipping,2024-04-18,2021-06-09,Low
C7392,INDIVIDUAL,Dylan Hill,EU,Energy Trading,2020-01-26,2021-08-18,Low
C7393,INDIVIDUAL,Elena Hill,US,Media,2020-12-20,2021-04-29,Low
C7394,INDIVIDUAL,Elijah Hill,EU,FinTech,2017-02-11,2024-07-31,High
C7395,LEGAL_ENTITY,Crescent Commodities BV,EU,Import/Export,2025-04-01,2022-06-17,Medium
C7396,INDIVIDUAL,Emily Hill,EU,Energy Trading,2025-07-24,2023-08-10,Medium
C7397,INDIVIDUAL,Emma Hill,UK,Hospitality,2016-03-12,2022-09-27,Low
C7398,LEGAL_ENTITY,Elmwood Commodities SA,EU,Real Estate,2019-10-09,2022-02-16,Low
C7399,LEGAL_ENTITY,Foxhall Commodities Inc,US,Shipping,2025-12-29,2023-05-07,Medium
C7400,INDIVIDUAL,Eva Hill,EU,Wholesale Trade,2018-07-11,2023-01-27,Medium
C7401,INDIVIDUAL,Felix Hill,EU,Consulting,2024-12-13,2022-01-05,Low
C7402,INDIVIDUAL,Gabriel Hill,Offshore,Technology,2015-12-12,2022-04-30,Low
C7403,LEGAL_ENTITY,Greenline Commodities BV,EU,Wholesale Trade,2015-10-03,2022-03-09,Low
C7404,INDIVIDUAL,Grace Hill,UK,Agribusiness,2017-11-02,2021-08-15,Low
C7405,INDIVIDUAL,Hannah Hill,US,Healthcare,2023-02-07,2021-06-14,Low
C7406,LEGAL_ENTITY,Helix Commodities BV,EU,Technology,2020-11-18,2022-07-29,Low
C7407,INDIVIDUAL,Henry Hill,UK,Healthcare,2021-01-12,2025-03-14,High
C7408,INDIVIDUAL,Hugo Hill,EU,Retail,2025-02-03,2021-08-13,Low
C7409,LEGAL_ENTITY,Inverness Commodities Ltd,UK,Healthcare Services,2026-01-16,2022-03-12,Low
C7410,INDIVIDUAL,Iris Hill,EU,FinTech,2018-01-11,2023-09-10,Medium
C7411,LEGAL_ENTITY,Jasper Commodities Inc,US,Retail,2026-01-02,2022-12-20,Low
C7412,INDIVIDUAL,Isaac Hill,EU,Healthcare Services,2015-08-07,2021-04-19,Low
C7413,INDIVIDUAL,Jade Hill,US,Shipping,2017-04-14,2023-03-01,Low
C7414,INDIVIDUAL,James Hill,EU,Manufacturing,2015-12-02,2025-01-25,High
C7415,LEGAL_ENTITY,Kingsley Commodities LLP,UK,Consulting,2024-10-27,2023-07-20,Medium
C7416,LEGAL_ENTITY,Linden Commodities Ltd,Offshore,Insurance Brokerage,2023-02-07,2022-01-09,Low
C7417,INDIVIDUAL,Jasper Hill,US,Education,2021-07-21,2024-03-26,High
C7418,INDIVIDUAL,Julia Hill,EU,FinTech,2015-01-06,2022-11-28,Low
C7419,LEGAL_ENTITY,Monarch Commodities BV,EU,Construction,2021-10-05,2023-01-27,Low
C7420,INDIVIDUAL,Julian Hill,EU,FinTech,2015-12-14,2022-05-15,Low
C7421,INDIVIDUAL,Kara Hill,US,Energy Trading,2017-05-02,2023-02-21,Low
C7422,INDIVIDUAL,Kevin Hill,Offshore,Consulting,2025-10-09,2023-02-05,High
C7423,INDIVIDUAL,Lena Hill,UK,Mining Services,2023-10-07,2022-09-12,Low
C7424,INDIVIDUAL,Leon Hill,UK,Import/Export,2021-05-20,2021-06-29,Low
C7425,LEGAL_ENTITY,Novaline Commodities Holdings Ltd,Offshore,Construction,2016-08-18,2021-06-03,Low
C7426,INDIVIDUAL,Liam Hill,EU,Energy,2018-06-03,2022-03-22,Low
C7427,INDIVIDUAL,Lila Hill,US,Insurance Brokerage,2015-06-04,2021-12-18,Low
C7428,LEGAL_ENTITY,Orion Commodities LLP,UK,Professional Services,2024-07-13,2023-03-02,Low
C7429,INDIVIDUAL,Lucas Hill,EU,Education,2023-06-07,2021-11-21,Low
C7430,LEGAL_ENTITY,Apex Properties Inc,US,Wholesale Trade,2018-02-24,2025-01-11,High
C7431,INDIVIDUAL,Mason Hill,EU,Mining Services,2016-10-23,2023-01-05,Medium
C7432,INDIVIDUAL,Maya Hill,EU,Retail,2021-09-01,2022-04-05,Medium
C7433,LEGAL_ENTITY,Aster Properties Corp,US,Insurance Brokerage,2024-10-17,2023-01-08,Low
C7434,LEGAL_ENTITY,Bluecrest Properties Holdings Ltd,Offshore,Import/Export,2022-04-07,2022-12-29,Low
C7435,LEGAL_ENTITY,Bridgewater Properties BV,EU,Manufacturing,2025-04-05,2022-05-28,Medium
C7436,INDIVIDUAL,Mia Hill,EU,FinTech,2025-02-16,2022-10-30,Low
C7437,INDIVIDUAL,Naomi Hill,US,Software,2018-01-27,2021-10-17,Low
C7438,INDIVIDUAL,Nathan Hill,EU,Luxury Goods,2024-11-09,2021-07-09,Low
C7439,LEGAL_ENTITY,Cedar Properties GmbH,EU,Mining Services,2021-09-24,2022-04-11,Low
C7440,INDIVIDUAL,Nina Hill,EU,Food Processing,2017-07-16,2022-11-03,Medium
C7441,INDIVIDUAL,Noah Hill,UK,Telecom,2024-10-23,2022-01-15,Low
C7442,INDIVIDUAL,Oliver Hill,EU,Insurance Brokerage,2020-12-25,2022-08-29,Low
C7443,INDIVIDUAL,Olivia Hill,US,Healthcare Services,2022-10-16,2021-06-26,Low
C7444,INDIVIDUAL,Oscar Hill,US,Hospitality,2020-07-08,2024-02-28,Medium
C7445,INDIVIDUAL,Priya Hill,US,Technology,2019-03-12,2023-06-16,High
C7446,INDIVIDUAL,Quinn Hill,Offshore,Education,2024-03-17,2022-11-10,Low
C7447,INDIVIDUAL,Rafael Hill,EU,Professional Services,2025-02-03,2024-11-17,High
C7448,LEGAL_ENTITY,Clearpath Properties Corp,US,Technology,2026-01-04,2023-09-27,Medium
C7449,LEGAL_ENTITY,Crown Properties SA,EU,Wholesale Trade,2025-06-27,2023-09-02,Medium
C7450,INDIVIDUAL,Rachel Hill,UK,Agribusiness,2018-12-08,2021-09-27,Low
C7451,LEGAL_ENTITY,Evergreen Properties SA,EU,Wholesale Trade,2025-05-12,2022-08-14,Medium
C7452,INDIVIDUAL,Ruby Hill,EU,Media,2023-05-03,2021-03-10,Low
C7453,INDIVIDUAL,Sofia Hill,US,Healthcare,2020-09-23,2024-01-12,High
C7454,LEGAL_ENTITY,Falcon Properties Ltd,UK,Construction,2019-04-20,2022-11-29,Low
C7455,INDIVIDUAL,Stella Hill,EU,Telecom,2023-05-30,2022-06-28,Medium
C7456,INDIVIDUAL,Thomas Hill,US,Telecom,2021-03-21,2022-04-25,Medium
C7457,INDIVIDUAL,Valeria Hill,UK,Hospitality,2023-06-28,2024-02-29,High
C7458,INDIVIDUAL,Victor Hill,US,Hospitality,2019-03-26,2023-04-02,High
C7459,LEGAL_ENTITY,Fortress Properties Ltd,Offshore,Media,2016-01-30,2022-12-25,Low
C7460,INDIVIDUAL,Zoe Hill,EU,Mining Services,2024-12-29,2024-01-07,High
C7461,INDIVIDUAL,Aaron Holm,UK,FinTech,2022-01-09,2022-06-14,Medium
C7462,INDIVIDUAL,Alice Holm,Offshore,Professional Services,2019-03-21,2023-02-26,Low
C7463,LEGAL_ENTITY,Harbor Properties LLC,US,Import/Export,2018-09-25,2022-02-18,Medium
C7464,INDIVIDUAL,Amelia Holm,EU,Construction,2021-12-31,2021-10-25,Low
C7465,INDIVIDUAL,Andre Holm,EU,Retail,2016-02-09,2022-11-27,Medium
C7466,LEGAL_ENTITY,Highland Properties LLC,US,Agribusiness,2016-07-02,2021-08-27,Low
C7467,INDIVIDUAL,Angela Holm,Offshore,Media,2020-12-10,2022-05-28,Low
C7468,INDIVIDUAL,Anita Holm,Offshore,Technology,2018-09-15,2021-09-21,Low
C7469,LEGAL_ENTITY,Ironwood Properties GmbH,EU,Food Processing,2023-05-07,2022-07-08,Low
C7470,INDIVIDUAL,Arthur Holm,US,Logistics,2022-06-05,2023-11-28,High
C7471,INDIVIDUAL,Bianca Holm,US,Manufacturing,2023-11-15,2023-05-01,High
C7472,INDIVIDUAL,Caleb Holm,US,Media,2016-01-15,2022-02-26,Medium
C7473,INDIVIDUAL,Camila Holm,US,Manufacturing,2025-11-07,2023-01-30,Low
C7474,LEGAL_ENTITY,Keystone Properties Corp,US,Food Processing,2021-04-25,2023-03-09,Low
C7475,INDIVIDUAL,Carla Holm,EU,Logistics,2019-01-19,2023-01-22,Low
C7476,LEGAL_ENTITY,Lighthouse Properties LLC,US,Professional Services,2016-08-02,2022-04-14,Medium
C7477,INDIVIDUAL,Carmen Holm,EU,Healthcare,2018-05-03,2021-06-20,Low
C7478,LEGAL_ENTITY,Maple Properties LLP,UK,Professional Services,2018-05-09,2024-01-06,Medium
C7479,INDIVIDUAL,Charlotte Holm,UK,Import/Export,2020-07-09,2023-03-24,Medium
C7480,LEGAL_ENTITY,Northbridge Properties Corp,US,Mining Services,2022-10-01,2022-10-27,Low
C7481,INDIVIDUAL,Claire Holm,US,Mining Services,2022-06-21,2022-11-14,Low
C7482,INDIVIDUAL,Daniel Holm,EU,Healthcare,2017-06-20,2022-12-30,Medium
C7483,INDIVIDUAL,Daria Holm,US,Agribusiness,2023-05-08,2021-05-07,Low
C7484,LEGAL_ENTITY,Oakridge Properties Corp,US,Shipping,2015-04-16,2021-08-10,Low
C7485,INDIVIDUAL,Diego Holm,EU,Insurance Brokerage,2023-10-19,2022-10-02,Low
C7486,LEGAL_ENTITY,Pioneer Properties LLP,UK,Healthcare,2020-12-16,2024-12-12,High
C7487,INDIVIDUAL,Dylan Holm,US,Import/Export,2021-10-22,2022-07-21,Low
C7488,LEGAL_ENTITY,PrimeArc Properties BV,EU,Real Estate,2016-12-17,2022-10-23,Low
C7489,INDIVIDUAL,Elena Holm,Offshore,Import/Export,2018-02-09,2022-11-10,Low
C7490,INDIVIDUAL,Elijah Holm,EU,Shipping,2020-06-29,2023-03-29,Medium
C7491,LEGAL_ENTITY,Quarry Properties LLC,US,Logistics,2024-07-04,2024-03-06,High
C7492,INDIVIDUAL,Emily Holm,US,Healthcare Services,2020-10-13,2021-12-04,Low
C7493,INDIVIDUAL,Emma Holm,US,Hospitality,2021-09-07,2023-09-05,High
C7494,INDIVIDUAL,Eva Holm,EU,Luxury Goods,2017-04-14,2021-03-20,Low
C7495,INDIVIDUAL,Felix Holm,US,Healthcare Services,2015-08-12,2022-03-28,Low
C7496,LEGAL_ENTITY,Redwood Properties SA,EU,Private Investment,2024-09-18,2023-09-05,High
C7497,INDIVIDUAL,Gabriel Holm,US,Asset Management,2021-08-20,2022-02-17,Low
C7498,INDIVIDUAL,Grace Holm,UK,Import/Export,2015-01-12,2022-08-05,Low
C7499,INDIVIDUAL,Hannah Holm,EU,Media,2015-08-19,2023-03-21,Low
C7500,INDIVIDUAL,Henry Holm,US,FinTech,2022-04-05,2021-09-22,Low
C7501,INDIVIDUAL,Hugo Holm,US,Insurance Brokerage,2018-05-29,2021-10-31,Low
C7502,INDIVIDUAL,Iris Holm,Offshore,Software,2019-11-18,2021-03-19,Low
C7503,INDIVIDUAL,Isaac Holm,EU,Pharmaceuticals,2021-04-22,2021-12-19,Low
C7504,LEGAL_ENTITY,Riverstone Properties Ltd,UK,Construction,2021-11-02,2022-12-17,Medium
C7505,INDIVIDUAL,Jade Holm,US,Import/Export,2021-11-19,2022-08-23,Medium
C7506,INDIVIDUAL,James Holm,EU,Pharmaceuticals,2022-01-19,2023-12-09,High
C7507,INDIVIDUAL,Jasper Holm,US,Technology,2021-01-11,2023-04-02,Medium
C7508,LEGAL_ENTITY,Rosemont Properties BV,EU,Manufacturing,2017-06-23,2022-04-13,Low
C7509,LEGAL_ENTITY,Sable Properties Ltd,UK,Manufacturing,2024-01-26,2021-07-15,Low
C7510,INDIVIDUAL,Julia Holm,US,Technology,2020-01-31,2023-10-07,High
C7511,INDIVIDUAL,Julian Holm,UK,Technology,2023-03-06,2021-07-23,Low
C7512,INDIVIDUAL,Kara Holm,UK,Healthcare Services,2021-09-19,2021-07-13,Low
C7513,INDIVIDUAL,Kevin Holm,US,Food Processing,2018-09-16,2022-05-04,Low
C7514,INDIVIDUAL,Lena Holm,US,Media,2015-12-18,2021-09-23,Low
C7515,INDIVIDUAL,Leon Holm,UK,Technology,2020-05-21,2021-03-06,Low
C7516,LEGAL_ENTITY,Silvergate Properties LLC,US,Retail,2015-10-17,2022-03-05,Low
C7517,INDIVIDUAL,Liam Holm,US,Wholesale Trade,2020-02-22,2022-03-17,Low
C7518,INDIVIDUAL,Lila Holm,EU,Pharmaceuticals,2025-05-10,2021-09-22,Low
C7519,INDIVIDUAL,Lucas Holm,Offshore,Media,2025-02-10,2022-09-23,Low
C7520,LEGAL_ENTITY,Stonebridge Properties LLC,US,Healthcare,2024-03-12,2022-04-16,Low
C7521,INDIVIDUAL,Mason Holm,EU,Media,2017-02-25,2021-05-13,Low
C7522,LEGAL_ENTITY,Summit Properties Corp,US,Real Estate,2025-03-18,2023-04-17,Medium
C7523,LEGAL_ENTITY,Tamarind Properties Ltd,Offshore,Media,2020-03-07,2023-07-12,Medium
C7524,INDIVIDUAL,Maya Holm,Offshore,Healthcare Services,2019-12-25,2024-07-23,High
C7525,INDIVIDUAL,Mia Holm,US,Retail,2017-07-19,2023-03-05,High
C7526,LEGAL_ENTITY,Trinity Properties Inc,US,Software,2025-06-10,2022-09-01,Low
C7527,INDIVIDUAL,Naomi Holm,US,Agribusiness,2019-01-19,2021-02-17,Low
C7528,INDIVIDUAL,Nathan Holm,US,Mining Services,2025-03-18,2023-05-27,High
C7529,INDIVIDUAL,Nina Holm,UK,Consulting,2016-01-10,2023-01-25,Medium
C7530,INDIVIDUAL,Noah Holm,EU,Energy Trading,2023-07-14,2022-03-27,Low
C7531,INDIVIDUAL,Oliver Holm,EU,Import/Export,2021-01-03,2023-02-01,Medium
C7532,LEGAL_ENTITY,Valiant Properties Inc,US,Consulting,2019-08-21,2022-10-19,Medium
C7533,INDIVIDUAL,Olivia Holm,EU,Telecom,2015-03-31,2021-09-10,Low
C7534,INDIVIDUAL,Oscar Holm,EU,Hospitality,2018-10-06,2023-06-10,Medium
C7535,INDIVIDUAL,Priya Holm,EU,Media,2018-08-20,2021-09-08,Low
C7536,INDIVIDUAL,Quinn Holm,EU,Import/Export,2019-01-11,2024-02-13,Medium
C7537,INDIVIDUAL,Rafael Holm,US,Luxury Goods,2018-12-25,2023-02-10,Medium
C7538,INDIVIDUAL,Rachel Holm,US,Hospitality,2016-05-11,2023-03-06,Low
C7539,INDIVIDUAL,Ruby Holm,Offshore,Mining Services,2021-03-08,2023-04-15,Medium
C7540,INDIVIDUAL,Sofia Holm,EU,Wholesale Trade,2017-10-21,2022-06-07,Low
C7541,INDIVIDUAL,Stella Holm,Offshore,Manufacturing,2020-01-26,2023-09-07,High
C7542,INDIVIDUAL,Thomas Holm,US,Professional Services,2015-05-16,2021-12-29,Low
C7543,INDIVIDUAL,Valeria Holm,EU,Construction,2015-05-31,2023-12-28,Medium
C7544,LEGAL_ENTITY,Westhaven Properties Inc,US,Hospitality,2025-06-03,2021-12-07,Low
C7545,INDIVIDUAL,Victor Holm,US,Energy Trading,2019-01-31,2023-05-20,Medium
C7546,INDIVIDUAL,Zoe Holm,EU,Media,2017-12-09,2023-04-24,High
C7547,INDIVIDUAL,Aaron Howard,US,Technology,2020-09-14,2021-12-12,Low
C7548,LEGAL_ENTITY,Windward Properties Inc,US,Private Investment,2022-05-21,2023-08-26,High
C7549,INDIVIDUAL,Alice Howard,EU,Energy Trading,2025-09-08,2021-04-29,Low
C7550,INDIVIDUAL,Amelia Howard,EU,FinTech,2019-01-02,2021-11-14,Low
C7551,LEGAL_ENTITY,Yarrow Properties Ltd,Offshore,Software,2015-11-21,2022-09-09,Low
C7552,INDIVIDUAL,Andre Howard,UK,Healthcare,2017-02-05,2023-07-21,Medium
C7553,INDIVIDUAL,Angela Howard,US,FinTech,2017-02-17,2021-09-29,Low
C7554,LEGAL_ENTITY,Zenith Properties GmbH,EU,Agribusiness,2024-10-15,2024-11-29,High
C7555,LEGAL_ENTITY,Larkspur Properties GmbH,EU,Pharmaceuticals,2016-03-19,2021-09-17,Low
C7556,INDIVIDUAL,Anita Howard,US,Technology,2018-12-02,2023-01-30,Low
C7557,INDIVIDUAL,Arthur Howard,UK,Real Estate,2016-04-22,2022-09-20,Low
C7558,INDIVIDUAL,Bianca Howard,UK,Technology,2016-09-11,2022-07-31,Medium
C7559,INDIVIDUAL,Caleb Howard,EU,Telecom,2022-10-16,2021-05-21,Low
C7560,INDIVIDUAL,Camila Howard,US,Retail,2025-03-01,2022-09-23,Low
C7561,INDIVIDUAL,Carla Howard,UK,Energy,2023-02-18,2022-09-03,Low
C7562,INDIVIDUAL,Carmen Howard,US,Insurance Brokerage,2021-06-27,2023-04-11,High
C7563,LEGAL_ENTITY,Meridian Properties Corp,US,Energy Trading,2016-08-27,2022-01-15,Low
C7564,INDIVIDUAL,Charlotte Howard,Offshore,Healthcare Services,2023-12-20,2021-04-15,Low
C7565,INDIVIDUAL,Claire Howard,US,Technology,2025-10-17,2021-08-19,Low
C7566,LEGAL_ENTITY,Northgate Properties LLC,US,Media,2025-09-11,2024-03-23,Medium
C7567,LEGAL_ENTITY,Crescent Properties SA,EU,Energy,2019-09-28,2024-07-30,High
C7568,INDIVIDUAL,Daniel Howard,EU,Construction,2021-09-21,2022-07-31,Low
C7569,INDIVIDUAL,Daria Howard,US,Consulting,2024-07-17,2022-08-23,Low
C7570,INDIVIDUAL,Diego Howard,US,Technology,2021-05-30,2022-12-27,Medium
C7571,LEGAL_ENTITY,Elmwood Properties LLP,UK,Healthcare,2017-08-30,2021-07-23,Low
C7572,INDIVIDUAL,Dylan Howard,EU,Consulting,2024-08-20,2024-08-27,High
C7573,LEGAL_ENTITY,Foxhall Properties BV,EU,Luxury Goods,2017-08-25,2021-07-25,Low
C7574,INDIVIDUAL,Elena Howard,EU,Hospitality,2024-03-10,2022-04-26,Low
C7575,INDIVIDUAL,Elijah Howard,US,Telecom,2015-11-02,2021-08-28,Low
C7576,LEGAL_ENTITY,Greenline Properties Inc,US,Software,2016-07-06,2025-01-01,High
C7577,LEGAL_ENTITY,Helix Properties Corp,US,Luxury Goods,2024-06-25,2021-12-17,Low
C7578,INDIVIDUAL,Emily Howard,EU,Education,2025-06-10,2022-07-09,Low
C7579,INDIVIDUAL,Emma Howard,UK,Hospitality,2015-04-18,2021-08-06,Low
C7580,INDIVIDUAL,Eva Howard,EU,Energy Trading,2024-10-31,2025-01-13,High
C7581,INDIVIDUAL,Felix Howard,US,Insurance Brokerage,2017-09-30,2023-02-04,High
C7582,INDIVIDUAL,Gabriel Howard,EU,Energy Trading,2025-06-22,2021-11-15,Low
C7583,INDIVIDUAL,Grace Howard,US,Energy,2015-08-24,2023-02-26,Low
C7584,INDIVIDUAL,Hannah Howard,UK,Private Investment,2016-02-22,2022-09-12,Medium
C7585,INDIVIDUAL,Henry Howard,US,Luxury Goods,2023-01-16,2024-03-25,Medium
C7586,INDIVIDUAL,Hugo Howard,US,Agribusiness,2024-02-26,2024-04-13,High
C7587,INDIVIDUAL,Iris Howard,US,Professional Services,2024-08-05,2024-02-20,Medium
C7588,LEGAL_ENTITY,Inverness Properties LLC,US,Energy,2023-06-04,2021-02-27,Low
C7589,INDIVIDUAL,Isaac Howard,EU,Software,2016-05-08,2023-02-21,Medium
C7590,LEGAL_ENTITY,Jasper Properties Corp,US,Luxury Goods,2024-08-26,2021-12-19,Low
C7591,INDIVIDUAL,Jade Howard,US,Manufacturing,2021-01-31,2023-06-20,High
C7592,INDIVIDUAL,James Howard,EU,Healthcare Services,2016-04-16,2023-02-27,Low
C7593,LEGAL_ENTITY,Kingsley Properties Inc,US,Mining Services,2023-04-19,2021-10-31,Low
C7594,INDIVIDUAL,Jasper Howard,US,Energy Trading,2019-12-26,2022-06-05,Low
C7595,LEGAL_ENTITY,Linden Properties Inc,US,Education,2022-04-08,2023-02-18,Low
C7596,INDIVIDUAL,Julia Howard,US,FinTech,2020-09-21,2023-02-20,Medium
C7597,LEGAL_ENTITY,Monarch Properties LLC,US,Real Estate,2023-01-03,2021-08-23,Low
C7598,LEGAL_ENTITY,Novaline Properties BV,EU,Healthcare Services,2017-06-04,2021-05-05,Low
C7599,LEGAL_ENTITY,Orion Properties GmbH,EU,Technology,2025-05-13,2023-09-13,Medium
C7600,INDIVIDUAL,Julian Howard,EU,Luxury Goods,2018-09-23,2023-10-20,Medium
C7601,LEGAL_ENTITY,Apex Pharma Inc,US,Real Estate,2025-11-27,2023-10-23,High
C7602,INDIVIDUAL,Kara Howard,US,Mining Services,2024-01-29,2023-05-15,Medium
C7603,LEGAL_ENTITY,Aster Pharma Ltd,UK,Software,2020-06-04,2022-10-17,Low
C7604,INDIVIDUAL,Kevin Howard,UK,Food Processing,2018-09-16,2024-12-24,High
C7605,INDIVIDUAL,Lena Howard,US,Software,2021-10-11,2021-12-05,Low
C7606,LEGAL_ENTITY,Bluecrest Pharma Corp,US,Asset Management,2026-01-31,2024-11-25,High
C7607,LEGAL_ENTITY,Bridgewater Pharma SA,EU,Energy,2016-04-04,2022-12-20,Medium
C7608,INDIVIDUAL,Leon Howard,EU,Technology,2019-09-01,2021-07-13,Low
C7609,LEGAL_ENTITY,Cedar Pharma Corp,US,Agribusiness,2017-06-12,2023-02-10,Low
C7610,INDIVIDUAL,Liam Howard,US,Agribusiness,2022-12-17,2023-11-24,Medium
C7611,INDIVIDUAL,Lila Howard,US,Manufacturing,2017-12-19,2022-08-30,Low
C7612,INDIVIDUAL,Lucas Howard,EU,Construction,2019-06-22,2022-11-23,Low
C7613,INDIVIDUAL,Mason Howard,EU,Logistics,2021-10-13,2024-07-29,High
C7614,LEGAL_ENTITY,Clearpath Pharma BV,EU,Software,2022-05-31,2022-07-17,Medium
C7615,LEGAL_ENTITY,Crown Pharma SA,EU,Wholesale Trade,2025-10-26,2022-06-22,Low
C7616,LEGAL_ENTITY,Evergreen Pharma LLC,US,Real Estate,2021-12-01,2022-10-03,Medium
C7617,INDIVIDUAL,Maya Howard,US,Insurance Brokerage,2022-06-16,2021-09-02,Low
C7618,LEGAL_ENTITY,Falcon Pharma BV,EU,Shipping,2021-12-23,2022-10-14,Low
C7619,INDIVIDUAL,Mia Howard,US,Asset Management,2023-09-01,2023-01-30,Low
C7620,INDIVIDUAL,Naomi Howard,Offshore,Insurance Brokerage,2016-08-21,2022-07-15,Low
C7621,LEGAL_ENTITY,Fortress Pharma BV,EU,Energy,2021-05-10,2022-10-13,Medium
C7622,INDIVIDUAL,Nathan Howard,EU,Wholesale Trade,2022-12-08,2022-09-29,Low
C7623,INDIVIDUAL,Nina Howard,EU,Food Processing,2024-06-01,2022-09-06,Low
C7624,LEGAL_ENTITY,Harbor Pharma LLC,US,Hospitality,2021-01-10,2022-06-06,Medium
C7625,INDIVIDUAL,Noah Howard,US,Healthcare,2019-09-02,2021-08-07,Low
C7626,INDIVIDUAL,Oliver Howard,EU,Professional Services,2022-10-31,2021-08-19,Low
C7627,LEGAL_ENTITY,Highland Pharma Inc,US,Private Investment,2018-09-08,2021-11-06,Low
C7628,LEGAL_ENTITY,Ironwood Pharma LLP,UK,Pharmaceuticals,2025-10-23,2024-09-03,High
C7629,INDIVIDUAL,Olivia Howard,Offshore,Real Estate,2020-11-24,2021-06-20,Low
C7630,INDIVIDUAL,Oscar Howard,US,Private Investment,2016-08-04,2022-10-23,Low
C7631,INDIVIDUAL,Priya Howard,EU,Food Processing,2019-12-20,2024-03-10,Medium
C7632,LEGAL_ENTITY,Keystone Pharma GmbH,EU,Retail,2022-04-03,2021-05-17,Low
C7633,INDIVIDUAL,Quinn Howard,EU,Logistics,2018-09-30,2021-10-18,Low
C7634,INDIVIDUAL,Rafael Howard,US,Manufacturing,2016-02-29,2021-04-07,Low
C7635,INDIVIDUAL,Rachel Howard,Offshore,Technology,2017-11-17,2022-05-07,Medium
C7636,INDIVIDUAL,Ruby Howard,UK,Real Estate,2015-09-14,2022-02-13,Low
C7637,INDIVIDUAL,Sofia Howard,UK,Asset Management,2020-11-22,2021-11-16,Low
C7638,INDIVIDUAL,Stella Howard,US,Import/Export,2023-01-27,2023-01-14,Low
C7639,INDIVIDUAL,Thomas Howard,UK,Retail,2015-11-11,2023-03-21,High
C7640,INDIVIDUAL,Valeria Howard,EU,Import/Export,2023-05-16,2021-07-19,Low
C7641,INDIVIDUAL,Victor Howard,EU,Real Estate,2024-11-15,2021-11-28,Low
C7642,INDIVIDUAL,Zoe Howard,US,Healthcare Services,2024-10-03,2023-01-07,Low
C7643,INDIVIDUAL,Aaron Hughes,US,Insurance Brokerage,2024-12-16,2024-01-09,Medium
C7644,INDIVIDUAL,Alice Hughes,UK,Telecom,2025-01-31,2023-02-11,Medium
C7645,INDIVIDUAL,Amelia Hughes,US,Food Processing,2016-07-11,2021-02-14,Low
C7646,INDIVIDUAL,Andre Hughes,US,Import/Export,2020-01-21,2021-08-10,Low
C7647,INDIVIDUAL,Angela Hughes,EU,Hospitality,2015-07-28,2023-01-17,Low
C7648,LEGAL_ENTITY,Lighthouse Pharma LLC,US,Luxury Goods,2016-09-27,2021-12-07,Low
C7649,INDIVIDUAL,Anita Hughes,UK,Shipping,2015-11-12,2022-05-18,Low
C7650,INDIVIDUAL,Arthur Hughes,EU,Healthcare,2015-05-22,2022-01-15,Low
C7651,INDIVIDUAL,Bianca Hughes,EU,Asset Management,2018-03-19,2024-12-08,High
C7652,INDIVIDUAL,Caleb Hughes,US,Wholesale Trade,2015-07-15,2021-09-19,Low
C7653,LEGAL_ENTITY,Maple Pharma Inc,US,Private Investment,2023-02-07,2021-07-16,Low
C7654,LEGAL_ENTITY,Northbridge Pharma Corp,US,Healthcare,2019-03-17,2022-03-25,Low
C7655,INDIVIDUAL,Camila Hughes,UK,FinTech,2015-12-24,2022-06-30,Low
C7656,LEGAL_ENTITY,Oakridge Pharma Corp,US,Software,2024-02-06,2023-01-02,Low
C7657,INDIVIDUAL,Carla Hughes,US,Private Investment,2025-11-30,2022-12-05,Low
C7658,LEGAL_ENTITY,Pioneer Pharma Corp,US,Wholesale Trade,2017-08-19,2021-09-05,Low
C7659,INDIVIDUAL,Carmen Hughes,EU,Professional Services,2016-01-05,2023-08-15,High
C7660,INDIVIDUAL,Charlotte Hughes,EU,FinTech,2025-04-19,2022-02-05,Medium
C7661,INDIVIDUAL,Claire Hughes,EU,Private Investment,2025-04-20,2022-02-06,Medium
C7662,INDIVIDUAL,Daniel Hughes,UK,Telecom,2016-10-14,2021-03-23,Low
C7663,INDIVIDUAL,Daria Hughes,US,Media,2018-03-23,2023-01-09,Low
C7664,LEGAL_ENTITY,PrimeArc Pharma Inc,US,Agribusiness,2022-06-18,2023-01-07,Low
C7665,LEGAL_ENTITY,Quarry Pharma SA,EU,Hospitality,2024-10-15,2023-01-19,Low
